player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Kenneth Walker III,97199,HB,SEA,1,8,0,29,,0,,,0,0,,0,0,0,,55.8,0,0,20.0,1,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,0,-1.3,2,100.0,,0,0,0.0,0,1,0,75.6,66.2,0,8,7.7,2,26,7,84.6,22,82.1,7,31.8,0,26,35,5.0,3.7,1.18
Ladd McConkey,124030,WR,LAC,1,7,0,27,10.5,2,75.0,100.0,1,1,0.0,0,2,0,72.1,74.0,0,15,0.0,0,12,3,91.7,11,101.0,4,36.4,0,35,6,2.0,11.7,3.18,0,25.0,0,0.0,0.0,0,2,,0,0,0,,51.6,0,0,0.0,0,17,0,100.0,17,39.6,2,11.8,0,0,0,,,0.0
Terry McLaurin,48229,WR,WAS,1,7,0,32,18.0,0,66.7,66.7,2,3,0.0,0,2,0,68.3,79.7,0,7,0.0,0,11,2,90.9,10,115.3,3,30.0,2,13,0,0.0,6.5,1.3,0,9.8,0,100.0,100.0,3,3,0.0,0,3,0,72.1,73.4,0,14,0.0,0,21,4,95.2,20,108.3,4,20.0,0,40,1,0.3,10.0,2.0
Stefon Diggs,9579,WR,HST,1,7,0,13,18.5,0,50.0,,0,0,0.0,0,1,0,64.7,62.8,0,13,0.0,0,14,1,92.9,13,70.8,2,15.4,0,13,0,0.0,13.0,1.0,0,7.7,0,100.0,,0,0,0.0,0,2,0,72.1,68.9,0,12,0.0,0,16,3,87.5,14,105.6,3,21.4,0,28,5,1.7,9.3,2.0
Emari Demercado,77763,HB,ARZ,1,7,0,1,,0,,,0,0,,0,0,0,,56.1,0,0,50.0,3,6,0,50.0,3,0.0,0,0.0,0,0,0,,,0.0,0,4.1,1,71.4,,0,0,0.0,0,0,0,73.4,80.0,0,13,14.3,2,14,5,78.6,11,84.8,7,63.6,0,39,17,3.4,7.8,3.55
Tee Higgins,61211,WR,CIN,1,7,0,7,5.5,2,100.0,,0,0,0.0,0,2,0,68.3,83.8,0,24,0.0,0,9,2,100.0,9,118.8,2,22.2,0,35,24,12.0,17.5,3.89,0,6.8,0,100.0,100.0,2,2,0.0,0,2,0,72.1,68.6,0,14,0.0,0,18,4,100.0,18,101.0,4,22.2,0,33,6,1.5,8.3,1.83
David Njoku,11784,TE,CLV,1,7,0,8,1.8,0,100.0,100.0,1,1,0.0,0,2,0,72.1,79.4,0,14,8.3,1,12,4,83.3,10,95.8,4,40.0,0,28,21,5.3,7.0,2.8,0,-2.0,0,100.0,,0,0,0.0,0,0,0,64.7,57.6,0,3,11.1,1,9,1,77.8,7,79.2,1,14.3,0,3,5,5.0,3.0,0.43
Tyler Lockett,9502,WR,SEA,1,7,0,29,18.7,0,33.3,,0,0,0.0,0,1,0,64.7,77.1,1,37,0.0,0,6,1,100.0,6,41.7,3,50.0,0,37,7,7.0,37.0,6.17,0,13.0,0,100.0,,0,0,0.0,0,1,0,64.7,58.3,0,13,0.0,0,28,1,92.9,26,118.8,1,3.8,0,13,0,0.0,13.0,0.5
KaVontae Turpin,47658,WR,DAL,1,7,0,9,13.0,0,0.0,0.0,0,1,,0,0,0,,54.2,0,0,0.0,0,8,0,100.0,8,39.6,2,25.0,0,0,0,,,0.0,0,3.0,1,100.0,,0,0,0.0,0,2,1,72.1,51.2,0,12,0.0,0,9,4,100.0,9,91.7,4,44.4,0,24,12,3.0,6.0,2.67
Dalton Kincaid,91791,TE,BUF,1,7,0,4,5.0,0,66.7,,0,0,0.0,0,0,0,68.3,51.2,0,4,5.9,1,17,2,70.6,12,70.1,3,25.0,0,7,9,4.5,3.5,0.58,0,0.7,1,100.0,,0,0,0.0,0,2,0,70.5,80.7,0,15,0.0,0,8,3,87.5,7,115.3,3,42.9,0,35,33,11.0,11.7,5.0
Ja'Tavion Sanders,144717,TE,CAR,1,7,0,5,,0,,,0,0,,0,0,0,,54.4,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,0,6.3,3,83.3,,0,0,0.0,0,1,1,73.4,57.4,0,21,0.0,0,16,5,93.8,15,100.7,6,40.0,0,49,27,5.4,9.8,3.27
Calvin Ridley,48262,WR,TEN,1,6,0,31,25.0,0,0.0,,0,0,,0,0,0,,54.5,1,0,0.0,0,6,0,83.3,5,0.0,2,40.0,0,0,0,,,0.0,0,17.3,0,0.0,0.0,0,1,,0,0,0,,47.2,0,0,0.0,0,20,0,95.0,19,39.6,4,21.1,0,0,0,,,0.0
Rashid Shaheed,63707,WR,NO,1,6,0,20,16.0,0,50.0,,0,0,0.0,0,1,0,64.7,61.8,1,11,0.0,0,13,1,76.9,10,27.1,2,20.0,0,11,8,8.0,11.0,1.1,0,23.8,0,0.0,0.0,0,1,,0,0,0,,51.5,1,0,0.0,0,26,0,100.0,26,0.0,4,15.4,0,0,0,,,0.0
Jayden Reed,78171,WR,GB,1,6,0,12,-1.0,0,100.0,,0,0,0.0,0,0,0,64.7,54.5,0,2,11.1,1,9,1,88.9,8,79.2,1,12.5,0,2,3,3.0,2.0,0.25,0,-4.0,0,100.0,,0,0,0.0,0,1,0,72.1,57.3,0,7,0.0,0,13,4,92.3,12,88.5,4,33.3,0,21,37,9.3,5.3,1.75
George Kittle,11901,TE,SF,1,6,0,28,10.0,0,0.0,0.0,0,1,,0,0,0,,51.9,0,0,0.0,0,8,0,75.0,6,39.6,1,16.7,0,0,0,,,0.0,0,5.0,0,100.0,,0,0,0.0,0,0,0,64.7,55.3,0,7,33.3,4,12,1,66.7,8,95.8,1,12.5,0,7,2,2.0,7.0,0.88
Mike Evans,8642,WR,TB,1,6,0,30,14.8,0,50.0,,0,0,0.0,0,2,0,68.3,79.2,0,22,0.0,0,7,2,85.7,6,79.2,4,66.7,0,34,13,6.5,17.0,5.67,0,16.0,0,0.0,0.0,0,1,,0,0,0,,51.7,0,0,0.0,0,18,0,94.4,17,39.6,1,5.9,0,0,0,,,0.0
Brian Thomas Jr.,146760,WR,JAX,1,6,0,15,13.0,0,33.3,,0,0,50.0,1,0,0,28.8,44.0,0,8,0.0,0,6,1,83.3,5,42.4,3,60.0,0,8,2,2.0,8.0,1.6,0,12.7,0,66.7,,0,0,0.0,0,1,0,68.3,58.3,0,13,0.0,0,24,2,100.0,24,84.0,3,12.5,0,19,16,8.0,9.5,0.79
Amari Cooper,9437,WR,CLV,1,6,0,8,7.0,1,50.0,,0,0,0.0,0,0,0,64.7,55.3,0,10,0.0,0,13,1,84.6,11,64.6,2,18.2,0,10,4,4.0,10.0,0.91,0,7.3,0,66.7,,0,0,33.3,1,1,0,30.0,67.8,0,14,0.0,0,9,2,88.9,8,95.1,3,37.5,0,27,7,3.5,13.5,3.38
DeAndre Hopkins,7808,WR,TEN,1,6,0,31,10.5,0,50.0,50.0,1,2,0.0,0,1,0,64.7,69.0,0,8,0.0,0,6,1,83.3,5,60.4,2,40.0,0,8,2,2.0,8.0,1.6,0,12.0,0,66.7,,0,0,0.0,0,1,0,68.3,62.4,0,23,0.0,0,16,2,93.8,15,99.3,3,20.0,0,30,6,3.0,15.0,2.0
Jalen Brooks,111284,WR,DAL,1,6,0,9,10.4,0,0.0,0.0,0,1,,0,0,0,,47.8,1,0,0.0,0,15,0,93.3,14,0.0,5,35.7,0,0,0,,,0.0,0,,0,,,0,0,,0,0,0,,53.3,0,0,0.0,0,14,0,100.0,14,0.0,0,0.0,0,0,0,,,0.0
Rico Dowdle,40693,HB,DAL,1,6,0,9,-3.0,0,100.0,,0,0,0.0,0,0,0,64.7,64.4,0,2,33.3,1,3,1,66.7,2,79.2,1,50.0,0,2,5,5.0,2.0,1.0,0,1.7,0,66.7,50.0,1,2,0.0,0,0,0,68.3,65.5,0,5,0.0,0,5,2,100.0,5,70.1,3,60.0,0,9,6,3.0,4.5,1.8
Noah Fant,42388,TE,SEA,1,6,0,29,,0,,,0,0,,0,0,0,,51.2,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,0,3.5,1,100.0,100.0,1,1,0.0,0,4,0,72.1,76.7,0,12,3.7,1,27,4,92.6,25,111.5,4,16.0,0,43,29,7.3,10.8,1.72
Olamide Zaccheaus,44920,WR,WAS,1,6,0,32,6.0,1,100.0,,0,0,0.0,0,1,0,64.7,68.8,0,11,0.0,0,6,1,83.3,5,112.5,1,20.0,0,11,5,5.0,11.0,2.2,0,7.8,0,50.0,100.0,1,1,33.3,1,0,0,29.9,48.1,0,8,0.0,0,14,2,92.9,13,57.3,4,30.8,0,13,0,0.0,6.5,1.0
Breece Hall,97636,HB,NYJ,1,6,0,22,0.5,0,50.0,,0,0,50.0,1,0,0,28.9,39.7,0,2,25.0,2,8,1,50.0,4,56.3,2,50.0,0,2,4,4.0,2.0,0.5,0,5.3,0,100.0,,0,0,0.0,0,2,0,70.5,68.3,0,24,10.0,2,20,3,85.0,17,118.8,3,17.6,0,53,37,12.3,17.7,3.12
Christian Kirk,47546,WR,JAX,1,6,0,15,11.0,0,100.0,,0,0,0.0,0,1,0,64.7,65.5,0,14,0.0,0,8,1,87.5,7,118.8,1,14.3,0,14,3,3.0,14.0,2.0,0,12.0,0,50.0,,0,0,0.0,0,2,0,68.3,64.9,1,15,0.0,0,21,2,100.0,21,30.2,4,19.0,0,25,22,11.0,12.5,1.19
Allen Lazard,48135,WR,NYJ,1,6,0,22,56.0,0,100.0,100.0,1,1,0.0,0,1,0,64.7,77.1,0,52,0.0,0,8,1,75.0,6,158.3,1,16.7,1,52,0,0.0,52.0,8.67,0,6.5,0,100.0,,0,0,0.0,0,1,0,68.3,59.2,0,15,0.0,0,22,2,95.5,21,108.3,2,9.5,0,20,7,3.5,10.0,0.95
Courtland Sutton,48164,WR,DEN,1,6,0,10,,0,,,0,0,,0,0,0,,54.9,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,0,13.6,0,60.0,,0,0,0.0,0,2,0,70.5,71.0,0,20,0.0,0,24,3,100.0,24,83.8,5,20.8,0,38,7,2.3,12.7,1.58
Tyrone Tracy,84226,HB,NYG,1,6,0,21,4.0,0,100.0,100.0,1,1,0.0,0,0,0,64.7,59.6,0,5,12.5,1,8,1,75.0,6,87.5,1,16.7,0,5,1,1.0,5.0,0.83,0,-1.6,2,100.0,,0,0,0.0,0,3,0,73.4,82.0,0,14,14.3,4,28,5,75.0,21,110.0,5,23.8,0,52,60,12.0,10.4,2.48
Chuba Hubbard,57373,HB,CAR,1,6,0,5,,0,,,0,0,,0,0,0,,56.9,0,0,25.0,1,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,0,0.0,0,75.0,,0,0,0.0,0,1,0,70.5,57.5,0,8,9.5,2,21,3,85.7,18,77.1,4,22.2,0,9,9,3.0,3.0,0.5
Cade Otton,61071,TE,TB,1,6,0,30,,0,,,0,0,,0,0,0,,52.7,0,0,22.2,2,9,0,77.8,7,0.0,0,0.0,0,0,0,,,0.0,0,7.5,0,25.0,,0,0,0.0,0,1,0,64.7,48.8,1,7,3.8,1,26,1,92.3,24,0.0,4,16.7,0,7,3,3.0,7.0,0.29
Ja'Marr Chase,84270,WR,CIN,1,6,0,7,8.5,1,50.0,,0,0,50.0,1,0,0,28.8,54.8,0,8,0.0,0,9,1,100.0,9,60.4,2,22.2,0,8,3,3.0,8.0,0.89,0,1.7,0,100.0,,0,0,0.0,0,2,0,70.5,70.1,0,11,0.0,0,18,3,100.0,18,109.7,3,16.7,0,31,26,8.7,10.3,1.72
Devaughn Vele,100637,WR,DEN,1,5,0,10,,0,,,0,0,,0,0,0,,56.3,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,14.3,0,75.0,100.0,1,1,25.0,1,2,0,36.2,60.4,0,20,0.0,0,22,3,100.0,22,107.3,4,18.2,0,41,2,0.7,13.7,1.86
James Conner,11860,HB,ARZ,1,5,0,1,-3.0,0,100.0,,0,0,0.0,0,0,1,64.7,21.3,0,0,0.0,0,1,1,100.0,1,79.2,1,100.0,0,0,3,3.0,0.0,0.0,0,-1.0,1,75.0,,0,0,0.0,0,0,0,70.5,81.9,0,9,0.0,0,7,3,100.0,7,87.5,4,57.1,0,22,22,7.3,7.3,3.14
Keenan Allen,7857,WR,CHI,1,5,0,6,7.0,0,100.0,100.0,3,3,0.0,0,3,0,70.5,82.0,0,10,0.0,0,16,3,81.3,13,135.4,3,23.1,1,21,6,2.0,7.0,1.62,0,11.0,0,100.0,,0,0,0.0,0,1,0,68.3,60.4,0,11,0.0,0,18,1,94.4,17,112.5,1,5.9,0,11,0,0.0,11.0,0.65
Kalif Raymond,11028,WR,DET,1,5,0,11,5.0,0,66.7,,0,0,0.0,0,1,0,68.3,67.5,0,9,0.0,0,8,2,100.0,8,79.9,3,37.5,0,16,23,11.5,8.0,2.0,0,12.5,2,100.0,,0,0,0.0,0,2,0,68.3,92.9,0,38,0.0,0,5,2,100.0,5,118.8,2,40.0,0,57,32,16.0,28.5,11.4
Calvin Austin III,61418,WR,PIT,1,5,0,25,16.7,0,33.3,,0,0,0.0,0,1,0,64.7,79.0,0,20,0.0,0,8,1,100.0,8,57.6,3,37.5,0,20,2,2.0,20.0,2.5,0,9.0,0,50.0,0.0,0,1,0.0,0,1,0,64.7,66.9,0,16,0.0,0,10,1,100.0,10,77.1,2,20.0,0,16,0,0.0,16.0,1.6
Will Dissly,30762,TE,LAC,1,5,0,27,2.0,0,66.7,50.0,1,2,0.0,0,0,0,68.3,56.3,0,1,25.0,3,12,2,58.3,7,70.1,3,42.9,0,1,2,1.0,0.5,0.14,0,-0.5,0,100.0,,0,0,0.0,0,1,0,68.3,67.8,0,20,21.4,3,14,2,78.6,11,118.8,2,18.2,0,25,26,13.0,12.5,2.27
DJ Moore,48267,WR,CHI,1,5,0,6,5.0,0,100.0,100.0,1,1,0.0,0,0,0,64.7,53.7,0,5,0.0,0,15,1,80.0,12,87.5,1,8.3,0,5,0,0.0,5.0,0.42,0,8.5,0,75.0,,0,0,0.0,0,0,0,70.5,66.3,1,9,0.0,0,20,3,95.0,19,40.6,4,21.1,0,15,16,5.3,5.0,0.79
Deebo Samuel,48274,WR,SF,1,5,0,28,5.0,0,0.0,0.0,0,1,,0,0,0,,56.2,0,0,0.0,0,6,0,83.3,5,39.6,1,20.0,0,0,0,,,0.0,0,3.0,2,100.0,,0,0,0.0,0,1,0,68.3,73.9,0,15,0.0,0,12,2,100.0,12,118.8,2,16.7,0,26,20,10.0,13.0,2.17
Jalen Tolbert,61637,WR,DAL,1,5,0,9,31.0,0,50.0,50.0,1,2,50.0,1,1,0,28.8,58.7,0,26,0.0,0,21,1,90.5,19,95.8,2,10.5,0,26,2,2.0,26.0,1.37,0,3.0,0,100.0,,0,0,0.0,0,0,0,68.3,55.0,0,4,0.0,0,20,2,100.0,20,83.3,2,10.0,0,8,2,1.0,4.0,0.4
Jahmyr Gibbs,122474,HB,DET,1,5,0,11,20.0,0,0.0,,0,0,,0,0,0,,54.7,0,0,22.2,2,9,0,66.7,6,39.6,1,16.7,0,0,0,,,0.0,0,-0.3,2,75.0,,0,0,0.0,0,1,0,70.5,68.6,0,20,8.3,1,12,3,91.7,11,93.8,4,36.4,0,28,34,11.3,9.3,2.55
Javonte Williams,77803,HB,DEN,1,5,0,10,,0,,,0,0,,0,0,0,,54.6,0,0,28.6,2,7,0,57.1,4,0.0,0,0.0,0,0,0,,,0.0,0,1.8,0,50.0,,0,0,33.3,1,1,0,29.9,40.0,0,10,19.0,4,21,2,81.0,17,56.3,4,23.5,0,8,7,3.5,4.0,0.47
Alexander Mattison,45817,HB,LV,1,5,0,23,,0,,,0,0,,0,0,0,,57.5,0,0,25.0,1,4,0,50.0,2,0.0,0,0.0,0,0,0,,,0.0,0,-0.2,2,100.0,,0,0,0.0,0,1,0,74.6,75.1,0,19,0.0,0,21,5,90.5,19,93.3,5,26.3,0,32,33,6.6,6.4,1.68
Jauan Jennings,48027,WR,SF,1,5,0,28,,0,,,0,0,,0,0,0,,55.0,0,0,0.0,0,6,0,66.7,4,0.0,0,0.0,0,0,0,,,0.0,0,5.0,0,50.0,,0,0,0.0,0,1,0,68.3,71.0,0,13,0.0,0,6,2,100.0,6,64.6,4,66.7,0,20,7,3.5,10.0,3.33
Tyler Goodson,101659,HB,IND,1,5,0,14,-6.0,0,100.0,,0,0,0.0,0,0,0,64.7,58.5,0,-6,42.9,3,7,1,57.1,4,79.2,1,25.0,0,-6,0,0.0,-6.0,-1.5,0,-2.5,3,75.0,,0,0,0.0,0,1,0,70.5,64.4,0,13,0.0,0,10,3,90.0,9,85.4,4,44.4,0,20,26,8.7,6.7,2.22
Kyle Pitts,83964,TE,ATL,1,5,0,2,21.0,0,0.0,,0,0,,0,0,0,,45.3,0,0,11.1,1,9,0,88.9,8,39.6,1,12.5,0,0,0,,,0.0,0,11.3,0,66.7,0.0,0,1,0.0,0,2,0,68.3,80.6,0,52,0.0,0,13,2,92.3,12,109.7,3,25.0,0,66,37,18.5,33.0,5.5
